*************************************************
   ChampSim Multicore Out-of-Order Simulator
   Last compiled: Apr  3 2025 20:54:34
*************************************************
parsing config file: /home/zir/Pythia/config/pythia.ini

trace_0 /home/zir/ChampSim/ML-DPC/ChampSimTraces/spec17/621.wrf-s1.trace.xz
scooby_state_916b86|32|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140eabf|39|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141026d|33|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905efe|41|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916bb6|6|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90481f|31|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f7c|41|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140f1c6|7|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1413f65|34|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_91a795|35|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c95f|41|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90b5c0|62|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e29d|43|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c614|62|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140eab0|49|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_15d7fd0|15|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409478|61|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916bb6|53|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bfbf|30|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1414ba3|51|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409c45|49|-1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905668|52|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905fac|42|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f7c|62|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409be9|10|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90b5c0|45|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c286|27|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409be9|56|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140eab0|36|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905efe|51|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141026d|56|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f97|55|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90b5fd|63|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1414b98|7|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bfc7|28|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ead2|47|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f9c|37|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c2bb|63|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140eac4|21|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409f6a|41|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140eab6|28|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916e97|42|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905ed3|56|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90b5c0|57|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90b5ab|32|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ac40|11|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bf0e|14|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14067ec|54|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140eab0|8|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1413f65|21|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141026d|55|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916baa|36|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f55|50|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14138f0|32|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1414747|3|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140eef5|43|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e62d|17|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e290|1|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916e97|63|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e29d|4|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_8e7620|7|-10 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1415422|17|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ff94|42|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_f33fe0|36|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14108dd|21|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bf1f|1|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c5f0|18|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141473a|47|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bf13|45|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c952|17|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e64e|18|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e632|23|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1413f55|63|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905646|25|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e615|20|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140aa5d|51|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e615|4|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ac6e|62|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c946|37|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ead2|1|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916b70|31|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c5f0|19|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bfaa|7|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409f6a|61|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140eab6|34|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905668|47|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bfaf|40|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_8e05cc|8|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e29d|45|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ac40|16|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_8e05cc|26|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c952|4|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_9035be|16|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1415017|0|0 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ead7|63|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409b00|54|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ffb3|34|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905668|54|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1407ab9|2|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c5f0|12|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c92d|0|0 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c95f|14|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e624|31|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1410368|29|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c5f0|11|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e160|54|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141500a|29|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c614|23|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905678|7|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1413f50|12|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e632|61|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141500a|30|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c8c5|47|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90b5de|60|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f6c|18|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c8ca|10|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90564b|59|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ead2|35|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905831|24|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14108dd|12|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1414747|18|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c2f9|54|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916baa|57|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905efe|12|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c600|19|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409949|32|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140aa55|17|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_8e05c0|46|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141500a|28|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f34|12|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905fa7|12|-5 3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4,
scooby_state_140c25f|5|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90b5de|59|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ead7|35|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f9c|38|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bfbf|37|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bfc7|48|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f97|60|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1414380|22|-1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905fac|32|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bf1f|12|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ac40|40|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c2bb|54|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_8e030b|18|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409b00|36|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c600|11|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141540a|37|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916e92|44|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bf1f|7|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1413f6a|16|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1413f50|2|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e610|11|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14094a0|50|6 3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,
scooby_state_905f81|57|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141026d|6|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14067ff|45|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1413f55|8|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e290|58|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c952|34|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409f72|26|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14094e3|24|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bf1f|38|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1414b8a|51|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e160|53|2 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e293|52|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1413f65|20|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ac6e|37|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_8e030b|41|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140f1c6|12|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c271|13|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1407b5e|11|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14094e3|56|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c000|12|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c010|45|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c000|11|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f9c|46|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e642|5|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409940|41|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90b5ab|39|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409962|51|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c010|44|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141500a|27|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140aa55|0|0 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140d009|57|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90b554|45|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c95f|31|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409962|3|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14138f9|12|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916baa|40|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14094c8|33|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c271|62|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f71|38|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c000|17|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409b0b|0|-35 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_8e05cc|51|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_9035be|19|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90564b|58|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141500a|56|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905fac|63|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140eabf|47|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f97|20|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14150b0|12|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905663|28|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905678|17|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e642|10|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c614|20|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140eab6|55|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140aa5d|13|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905fa7|46|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140cdb3|4|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409940|44|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1410153|30|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e64e|55|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bf13|47|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1410368|28|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1413f6a|26|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f61|43|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409b00|46|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_15d7fd0|21|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_8e05c7|31|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bf1f|37|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916b70|3|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409962|4|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409514|20|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409940|42|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140aa5d|54|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905678|25|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f34|11|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916b70|4|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409949|29|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140cdb3|7|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1413f65|10|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409962|5|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e632|63|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ead7|2|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e642|44|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916b86|0|0 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1408200|60|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14067ff|2|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e64e|38|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_91a7bb|48|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e1d8|58|-1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14108d8|62|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e615|35|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ead7|62|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_8e030b|15|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916b86|58|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c2f9|38|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bf1f|2|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1409949|49|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c8ca|25|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c2f9|6|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905ed3|52|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905fa7|49|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c614|60|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c2e7|59|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90c925|39|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140f1c6|51|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f81|35|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c600|63|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916b8c|16|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c614|3|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1414b98|52|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ead7|36|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905646|46|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140948b|37|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140e293|15|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ac40|36|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_14098c0|31|-10 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141026d|35|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f34|26|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_91a7a1|41|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140f1c1|45|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_8e05c0|14|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f71|47|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f24|44|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905663|29|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905f9c|58|6 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_141500a|58|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140c2bb|57|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_90bfaf|25|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916ba2|19|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905668|9|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1414752|53|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_1410a1d|42|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_905678|28|-5 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_140ead2|63|11 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
scooby_state_916025|1|1 4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,
